zip,eiaid,utility_name,state,service_type,ownership,comm_rate,ind_rate,res_rate,similar_zip,similar_data,anomaly_reason
1748,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2453,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1741,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1880,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2630,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2666,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2421,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2163,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2346,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2458,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2474,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2493,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2601,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2647,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2740,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2338,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2464,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2482,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2071,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2748,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2472,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2067,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2494,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1757,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1752,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1776,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2540,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2054,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2121,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1718,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2026,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1876,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2744,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2664,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2632,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2536,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2671,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2364,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2534,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2562,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1730,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2563,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2021,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2143,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1778,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2150,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1746,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2420,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2129,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1719,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2134,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2132,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1772,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2110,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2180,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2053,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2152,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1886,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2739,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2659,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2052,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2460,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2478,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2558,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1568,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2170,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2199,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2093,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2535,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2138,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2717,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2667,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2062,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2660,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1890,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2770,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2126,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2481,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2215,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1775,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2649,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2122,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1745,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2638,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2360,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2718,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1867,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2120,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2128,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2109,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2141,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1801,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1862,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2347,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2650,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2467,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2445,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2646,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2635,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2561,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2643,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2124,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1754,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2119,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2367,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2116,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2743,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2118,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2639,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2111,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2019,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2066,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2155,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2631,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2125,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2537,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2038,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2330,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2542,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2081,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
1887,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2115,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2702,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
2720,54913,NSTAR Electric Company,MA,Bundled,Investor Owned,0.1833660987151932,0.2257207474255099,0.2238969289213278,utility_1961,0.35091400146484375,commercial rate significantly higher than average; industrial rate significantly higher than average; residential rate significantly higher than average
