zip,eiaid,utility_name,state,service_type,ownership,comm_rate,ind_rate,res_rate
33826,14606,"Peace River Electric Coop, Inc",FL,Bundled,Cooperative,0.1019631368243139,0.19536768963520554,0.12301968366188716
32804,14610,Orlando Utilities Comm,FL,Bundled,Municipal,0.08394392074211651,0,0.11311030288602163
32814,14610,Orlando Utilities Comm,FL,Bundled,Municipal,0.08394392074211651,0,0.11311030288602163
32707,14610,Orlando Utilities Comm,FL,Bundled,Municipal,0.08394392074211651,0,0.11311030288602163
32812,14610,Orlando Utilities Comm,FL,Bundled,Municipal,0.08394392074211651,0,0.11311030288602163
32810,14610,Orlando Utilities Comm,FL,Bundled,Municipal,0.08394392074211651,0,0.11311030288602163
32811,14610,Orlando Utilities Comm,FL,Bundled,Municipal,0.08394392074211651,0,0.11311030288602163
32730,14610,Orlando Utilities Comm,FL,Bundled,Municipal,0.08394392074211651,0,0.11311030288602163
32789,14610,Orlando Utilities Comm,FL,Bundled,Municipal,0.08394392074211651,0,0.11311030288602163
32805,14610,Orlando Utilities Comm,FL,Bundled,Municipal,0.08394392074211651,0,0.11311030288602163
32822,14610,Orlando Utilities Comm,FL,Bundled,Municipal,0.08394392074211651,0,0.11311030288602163
32801,14610,Orlando Utilities Comm,FL,Bundled,Municipal,0.08394392074211651,0,0.11311030288602163
32803,14610,Orlando Utilities Comm,FL,Bundled,Municipal,0.08394392074211651,0,0.11311030288602163
32701,14610,Orlando Utilities Comm,FL,Bundled,Municipal,0.08394392074211651,0,0.11311030288602163
32806,14610,Orlando Utilities Comm,FL,Bundled,Municipal,0.08394392074211651,0,0.11311030288602163
32839,14610,Orlando Utilities Comm,FL,Bundled,Municipal,0.08394392074211651,0,0.11311030288602163
32792,14610,Orlando Utilities Comm,FL,Bundled,Municipal,0.08394392074211651,0,0.11311030288602163
32751,14610,Orlando Utilities Comm,FL,Bundled,Municipal,0.08394392074211651,0,0.11311030288602163
32818,14610,Orlando Utilities Comm,FL,Bundled,Municipal,0.08394392074211651,0,0.11311030288602163
32808,14610,Orlando Utilities Comm,FL,Bundled,Municipal,0.08394392074211651,0,0.11311030288602163
32807,14610,Orlando Utilities Comm,FL,Bundled,Municipal,0.08394392074211651,0,0.11311030288602163
32835,14610,Orlando Utilities Comm,FL,Bundled,Municipal,0.08394392074211651,0,0.11311030288602163
32858,14610,Orlando Utilities Comm,FL,Bundled,Municipal,0.08394392074211651,0,0.11311030288602163
32857,14610,Orlando Utilities Comm,FL,Bundled,Municipal,0.08394392074211651,0,0.11311030288602163
32853,14610,Orlando Utilities Comm,FL,Bundled,Municipal,0.08394392074211651,0,0.11311030288602163
32878,14610,Orlando Utilities Comm,FL,Bundled,Municipal,0.08394392074211651,0,0.11311030288602163
32718,14610,Orlando Utilities Comm,FL,Bundled,Municipal,0.08394392074211651,0,0.11311030288602163
32854,14610,Orlando Utilities Comm,FL,Bundled,Municipal,0.08394392074211651,0,0.11311030288602163
32794,14610,Orlando Utilities Comm,FL,Bundled,Municipal,0.08394392074211651,0,0.11311030288602163
32790,14610,Orlando Utilities Comm,FL,Bundled,Municipal,0.08394392074211651,0,0.11311030288602163
32856,14610,Orlando Utilities Comm,FL,Bundled,Municipal,0.08394392074211651,0,0.11311030288602163
32885,14610,Orlando Utilities Comm,FL,Bundled,Municipal,0.08394392074211651,0,0.11311030288602163
32802,14610,Orlando Utilities Comm,FL,Bundled,Municipal,0.08394392074211651,0,0.11311030288602163
32886,14610,Orlando Utilities Comm,FL,Bundled,Municipal,0.08394392074211651,0,0.11311030288602163
32834,14610,Orlando Utilities Comm,FL,Bundled,Municipal,0.08394392074211651,0,0.11311030288602163
32861,14610,Orlando Utilities Comm,FL,Bundled,Municipal,0.08394392074211651,0,0.11311030288602163
32891,14610,Orlando Utilities Comm,FL,Bundled,Municipal,0.08394392074211651,0,0.11311030288602163
32897,14610,Orlando Utilities Comm,FL,Bundled,Municipal,0.08394392074211651,0,0.11311030288602163
32860,14610,Orlando Utilities Comm,FL,Bundled,Municipal,0.08394392074211651,0,0.11311030288602163
32855,14610,Orlando Utilities Comm,FL,Bundled,Municipal,0.08394392074211651,0,0.11311030288602163
99357,14624,PUD No 2 of Grant County,WA,Bundled,Political Subdivision,0.04029039857685466,0.039015498557662266,0.05659827948459845
99123,14624,PUD No 2 of Grant County,WA,Bundled,Political Subdivision,0.04029039857685466,0.039015498557662266,0.05659827948459845
98832,14624,PUD No 2 of Grant County,WA,Bundled,Political Subdivision,0.04029039857685466,0.039015498557662266,0.05659827948459845
98823,14624,PUD No 2 of Grant County,WA,Bundled,Political Subdivision,0.04029039857685466,0.039015498557662266,0.05659827948459845
99320,14624,PUD No 2 of Grant County,WA,Bundled,Political Subdivision,0.04029039857685466,0.039015498557662266,0.05659827948459845
98837,14624,PUD No 2 of Grant County,WA,Bundled,Political Subdivision,0.04029039857685466,0.039015498557662266,0.05659827948459845
98848,14624,PUD No 2 of Grant County,WA,Bundled,Political Subdivision,0.04029039857685466,0.039015498557662266,0.05659827948459845
99133,14624,PUD No 2 of Grant County,WA,Bundled,Political Subdivision,0.04029039857685466,0.039015498557662266,0.05659827948459845
98860,14624,PUD No 2 of Grant County,WA,Bundled,Political Subdivision,0.04029039857685466,0.039015498557662266,0.05659827948459845
99344,14624,PUD No 2 of Grant County,WA,Bundled,Political Subdivision,0.04029039857685466,0.039015498557662266,0.05659827948459845
99321,14624,PUD No 2 of Grant County,WA,Bundled,Political Subdivision,0.04029039857685466,0.039015498557662266,0.05659827948459845
99135,14624,PUD No 2 of Grant County,WA,Bundled,Political Subdivision,0.04029039857685466,0.039015498557662266,0.05659827948459845
99349,14624,PUD No 2 of Grant County,WA,Bundled,Political Subdivision,0.04029039857685466,0.039015498557662266,0.05659827948459845
98950,14624,PUD No 2 of Grant County,WA,Bundled,Political Subdivision,0.04029039857685466,0.039015498557662266,0.05659827948459845
99159,14624,PUD No 2 of Grant County,WA,Bundled,Political Subdivision,0.04029039857685466,0.039015498557662266,0.05659827948459845
98851,14624,PUD No 2 of Grant County,WA,Bundled,Political Subdivision,0.04029039857685466,0.039015498557662266,0.05659827948459845
98830,14624,PUD No 2 of Grant County,WA,Bundled,Political Subdivision,0.04029039857685466,0.039015498557662266,0.05659827948459845
98944,14624,PUD No 2 of Grant County,WA,Bundled,Political Subdivision,0.04029039857685466,0.039015498557662266,0.05659827948459845
99103,14624,PUD No 2 of Grant County,WA,Bundled,Political Subdivision,0.04029039857685466,0.039015498557662266,0.05659827948459845
98845,14624,PUD No 2 of Grant County,WA,Bundled,Political Subdivision,0.04029039857685466,0.039015498557662266,0.05659827948459845
99343,14624,PUD No 2 of Grant County,WA,Bundled,Political Subdivision,0.04029039857685466,0.039015498557662266,0.05659827948459845
99169,14624,PUD No 2 of Grant County,WA,Bundled,Political Subdivision,0.04029039857685466,0.039015498557662266,0.05659827948459845
98857,14624,PUD No 2 of Grant County,WA,Bundled,Political Subdivision,0.04029039857685466,0.039015498557662266,0.05659827948459845
98858,14624,PUD No 2 of Grant County,WA,Bundled,Political Subdivision,0.04029039857685466,0.039015498557662266,0.05659827948459845
98936,14624,PUD No 2 of Grant County,WA,Bundled,Political Subdivision,0.04029039857685466,0.039015498557662266,0.05659827948459845
99115,14624,PUD No 2 of Grant County,WA,Bundled,Political Subdivision,0.04029039857685466,0.039015498557662266,0.05659827948459845
98926,14624,PUD No 2 of Grant County,WA,Bundled,Political Subdivision,0.04029039857685466,0.039015498557662266,0.05659827948459845
98824,14624,PUD No 2 of Grant County,WA,Bundled,Political Subdivision,0.04029039857685466,0.039015498557662266,0.05659827948459845
98853,14624,PUD No 2 of Grant County,WA,Bundled,Political Subdivision,0.04029039857685466,0.039015498557662266,0.05659827948459845
78163,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
76936,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78124,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78840,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78734,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78611,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78657,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78608,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78828,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78655,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78628,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78669,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78666,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78676,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
76950,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78726,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
76832,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
76849,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78607,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
76859,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78732,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78652,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78663,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78006,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78620,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
76539,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78635,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78832,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78631,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78155,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78027,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78880,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78747,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78643,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
76527,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78672,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78619,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78671,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78656,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78645,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78739,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78681,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78132,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
76935,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78133,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78624,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78623,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78609,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78613,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
76854,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78639,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78605,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78070,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78748,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
76874,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78626,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78654,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78058,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78642,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78736,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78750,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78749,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78004,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
76550,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78610,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78738,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78644,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78606,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78837,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78641,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78730,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78633,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78636,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78737,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
76549,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78108,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78675,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78735,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78833,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78130,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
76841,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78640,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78630,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
76883,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78646,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
78135,14626,"Pedernales Electric Coop, Inc",TX,Bundled,Cooperative,0.08372803806010615,0.05715786397872962,0.10326788246809021
30441,14649,Planters Electric Member Corp,GA,Bundled,Cooperative,0.11003938131385195,0.14339797248979935,0.13271886124159507
30461,14649,Planters Electric Member Corp,GA,Bundled,Cooperative,0.11003938131385195,0.14339797248979935,0.13271886124159507
30425,14649,Planters Electric Member Corp,GA,Bundled,Cooperative,0.11003938131385195,0.14339797248979935,0.13271886124159507
30450,14649,Planters Electric Member Corp,GA,Bundled,Cooperative,0.11003938131385195,0.14339797248979935,0.13271886124159507
30815,14649,Planters Electric Member Corp,GA,Bundled,Cooperative,0.11003938131385195,0.14339797248979935,0.13271886124159507
30426,14649,Planters Electric Member Corp,GA,Bundled,Cooperative,0.11003938131385195,0.14339797248979935,0.13271886124159507
30906,14649,Planters Electric Member Corp,GA,Bundled,Cooperative,0.11003938131385195,0.14339797248979935,0.13271886124159507
30467,14649,Planters Electric Member Corp,GA,Bundled,Cooperative,0.11003938131385195,0.14339797248979935,0.13271886124159507
30456,14649,Planters Electric Member Corp,GA,Bundled,Cooperative,0.11003938131385195,0.14339797248979935,0.13271886124159507
31329,14649,Planters Electric Member Corp,GA,Bundled,Cooperative,0.11003938131385195,0.14339797248979935,0.13271886124159507
30455,14649,Planters Electric Member Corp,GA,Bundled,Cooperative,0.11003938131385195,0.14339797248979935,0.13271886124159507
30805,14649,Planters Electric Member Corp,GA,Bundled,Cooperative,0.11003938131385195,0.14339797248979935,0.13271886124159507
30816,14649,Planters Electric Member Corp,GA,Bundled,Cooperative,0.11003938131385195,0.14339797248979935,0.13271886124159507
30446,14649,Planters Electric Member Corp,GA,Bundled,Cooperative,0.11003938131385195,0.14339797248979935,0.13271886124159507
30442,14649,Planters Electric Member Corp,GA,Bundled,Cooperative,0.11003938131385195,0.14339797248979935,0.13271886124159507
30434,14649,Planters Electric Member Corp,GA,Bundled,Cooperative,0.11003938131385195,0.14339797248979935,0.13271886124159507
30415,14649,Planters Electric Member Corp,GA,Bundled,Cooperative,0.11003938131385195,0.14339797248979935,0.13271886124159507
30822,14649,Planters Electric Member Corp,GA,Bundled,Cooperative,0.11003938131385195,0.14339797248979935,0.13271886124159507
31303,14649,Planters Electric Member Corp,GA,Bundled,Cooperative,0.11003938131385195,0.14339797248979935,0.13271886124159507
31312,14649,Planters Electric Member Corp,GA,Bundled,Cooperative,0.11003938131385195,0.14339797248979935,0.13271886124159507
30830,14649,Planters Electric Member Corp,GA,Bundled,Cooperative,0.11003938131385195,0.14339797248979935,0.13271886124159507
30424,14649,Planters Electric Member Corp,GA,Bundled,Cooperative,0.11003938131385195,0.14339797248979935,0.13271886124159507
99110,14653,PUD No 1 of Pend Oreille County,WA,Bundled,Political Subdivision,0.058740068104426786,0.054626113148245156,0.07366405639252163
99148,14653,PUD No 1 of Pend Oreille County,WA,Bundled,Political Subdivision,0.058740068104426786,0.054626113148245156,0.07366405639252163
99139,14653,PUD No 1 of Pend Oreille County,WA,Bundled,Political Subdivision,0.058740068104426786,0.054626113148245156,0.07366405639252163
99006,14653,PUD No 1 of Pend Oreille County,WA,Bundled,Political Subdivision,0.058740068104426786,0.054626113148245156,0.07366405639252163
99156,14653,PUD No 1 of Pend Oreille County,WA,Bundled,Political Subdivision,0.058740068104426786,0.054626113148245156,0.07366405639252163
99153,14653,PUD No 1 of Pend Oreille County,WA,Bundled,Political Subdivision,0.058740068104426786,0.054626113148245156,0.07366405639252163
99180,14653,PUD No 1 of Pend Oreille County,WA,Bundled,Political Subdivision,0.058740068104426786,0.054626113148245156,0.07366405639252163
99119,14653,PUD No 1 of Pend Oreille County,WA,Bundled,Political Subdivision,0.058740068104426786,0.054626113148245156,0.07366405639252163
99009,14653,PUD No 1 of Pend Oreille County,WA,Bundled,Political Subdivision,0.058740068104426786,0.054626113148245156,0.07366405639252163
99114,14653,PUD No 1 of Pend Oreille County,WA,Bundled,Political Subdivision,0.058740068104426786,0.054626113148245156,0.07366405639252163
99109,14653,PUD No 1 of Pend Oreille County,WA,Bundled,Political Subdivision,0.058740068104426786,0.054626113148245156,0.07366405639252163
99152,14653,PUD No 1 of Pend Oreille County,WA,Bundled,Political Subdivision,0.058740068104426786,0.054626113148245156,0.07366405639252163
98359,14668,Peninsula Light Company,WA,Bundled,Cooperative,0.07989432195289595,0,0.10398551091439576
98333,14668,Peninsula Light Company,WA,Bundled,Cooperative,0.07989432195289595,0,0.10398551091439576
98351,14668,Peninsula Light Company,WA,Bundled,Cooperative,0.07989432195289595,0,0.10398551091439576
98303,14668,Peninsula Light Company,WA,Bundled,Cooperative,0.07989432195289595,0,0.10398551091439576
98335,14668,Peninsula Light Company,WA,Bundled,Cooperative,0.07989432195289595,0,0.10398551091439576
98367,14668,Peninsula Light Company,WA,Bundled,Cooperative,0.07989432195289595,0,0.10398551091439576
98332,14668,Peninsula Light Company,WA,Bundled,Cooperative,0.07989432195289595,0,0.10398551091439576
98394,14668,Peninsula Light Company,WA,Bundled,Cooperative,0.07989432195289595,0,0.10398551091439576
98467,14668,Peninsula Light Company,WA,Bundled,Cooperative,0.07989432195289595,0,0.10398551091439576
98466,14668,Peninsula Light Company,WA,Bundled,Cooperative,0.07989432195289595,0,0.10398551091439576
98524,14668,Peninsula Light Company,WA,Bundled,Cooperative,0.07989432195289595,0,0.10398551091439576
98407,14668,Peninsula Light Company,WA,Bundled,Cooperative,0.07989432195289595,0,0.10398551091439576
98329,14668,Peninsula Light Company,WA,Bundled,Cooperative,0.07989432195289595,0,0.10398551091439576
98406,14668,Peninsula Light Company,WA,Bundled,Cooperative,0.07989432195289595,0,0.10398551091439576
98528,14668,Peninsula Light Company,WA,Bundled,Cooperative,0.07989432195289595,0,0.10398551091439576
98349,14668,Peninsula Light Company,WA,Bundled,Cooperative,0.07989432195289595,0,0.10398551091439576
98395,14668,Peninsula Light Company,WA,Bundled,Cooperative,0.07989432195289595,0,0.10398551091439576
98401,14668,Peninsula Light Company,WA,Bundled,Cooperative,0.07989432195289595,0,0.10398551091439576
28351,14717,Pee Dee Electric Member Corp,NC,Bundled,Cooperative,0.10276286538069489,0.08040084028842331,0.13178862301913
28330,14717,Pee Dee Electric Member Corp,NC,Bundled,Cooperative,0.10276286538069489,0.08040084028842331,0.13178862301913
28129,14717,Pee Dee Electric Member Corp,NC,Bundled,Cooperative,0.10276286538069489,0.08040084028842331,0.13178862301913
28343,14717,Pee Dee Electric Member Corp,NC,Bundled,Cooperative,0.10276286538069489,0.08040084028842331,0.13178862301913
28128,14717,Pee Dee Electric Member Corp,NC,Bundled,Cooperative,0.10276286538069489,0.08040084028842331,0.13178862301913
27229,14717,Pee Dee Electric Member Corp,NC,Bundled,Cooperative,0.10276286538069489,0.08040084028842331,0.13178862301913
28347,14717,Pee Dee Electric Member Corp,NC,Bundled,Cooperative,0.10276286538069489,0.08040084028842331,0.13178862301913
28112,14717,Pee Dee Electric Member Corp,NC,Bundled,Cooperative,0.10276286538069489,0.08040084028842331,0.13178862301913
28135,14717,Pee Dee Electric Member Corp,NC,Bundled,Cooperative,0.10276286538069489,0.08040084028842331,0.13178862301913
27281,14717,Pee Dee Electric Member Corp,NC,Bundled,Cooperative,0.10276286538069489,0.08040084028842331,0.13178862301913
28338,14717,Pee Dee Electric Member Corp,NC,Bundled,Cooperative,0.10276286538069489,0.08040084028842331,0.13178862301913
28379,14717,Pee Dee Electric Member Corp,NC,Bundled,Cooperative,0.10276286538069489,0.08040084028842331,0.13178862301913
28363,14717,Pee Dee Electric Member Corp,NC,Bundled,Cooperative,0.10276286538069489,0.08040084028842331,0.13178862301913
27306,14717,Pee Dee Electric Member Corp,NC,Bundled,Cooperative,0.10276286538069489,0.08040084028842331,0.13178862301913
28170,14717,Pee Dee Electric Member Corp,NC,Bundled,Cooperative,0.10276286538069489,0.08040084028842331,0.13178862301913
28174,14717,Pee Dee Electric Member Corp,NC,Bundled,Cooperative,0.10276286538069489,0.08040084028842331,0.13178862301913
27376,14717,Pee Dee Electric Member Corp,NC,Bundled,Cooperative,0.10276286538069489,0.08040084028842331,0.13178862301913
28091,14717,Pee Dee Electric Member Corp,NC,Bundled,Cooperative,0.10276286538069489,0.08040084028842331,0.13178862301913
28133,14717,Pee Dee Electric Member Corp,NC,Bundled,Cooperative,0.10276286538069489,0.08040084028842331,0.13178862301913
28315,14717,Pee Dee Electric Member Corp,NC,Bundled,Cooperative,0.10276286538069489,0.08040084028842331,0.13178862301913
28103,14717,Pee Dee Electric Member Corp,NC,Bundled,Cooperative,0.10276286538069489,0.08040084028842331,0.13178862301913
27242,14717,Pee Dee Electric Member Corp,NC,Bundled,Cooperative,0.10276286538069489,0.08040084028842331,0.13178862301913
28352,14717,Pee Dee Electric Member Corp,NC,Bundled,Cooperative,0.10276286538069489,0.08040084028842331,0.13178862301913
28345,14717,Pee Dee Electric Member Corp,NC,Bundled,Cooperative,0.10276286538069489,0.08040084028842331,0.13178862301913
28119,14717,Pee Dee Electric Member Corp,NC,Bundled,Cooperative,0.10276286538069489,0.08040084028842331,0.13178862301913
28373,14717,Pee Dee Electric Member Corp,NC,Bundled,Cooperative,0.10276286538069489,0.08040084028842331,0.13178862301913
